realisation,gate_factor,delta_bic_threshold,separation_threshold,delta_v_kms,intrinsic_velocity_sigma_kms,velocity_seed,velocity_direction_angle_rad,angle_matches_archived_table3,exact_spatial_reconstruction,stage1_fracture_abs_error_pc,stage1_radius_graph_pairs,t01_stage1_best_group,t02_stage1_best_group,stage1_already_separate,target_parent_gid,s3_accepted_splits,s3_orphans,mean_completeness,mean_purity,mean_jaccard,templates_detected_ge50pct,strict_recoveries_of_8,overlap_best_groups_separate,formal_overlap_resolved,strict_overlap_resolved
391,1.1,11.0,2.2,3.0,1.0,50261116,0.6641332116756938,True,True,0.0,16071,1,1,False,1,0,0,1.0,0.7262310889019836,0.7262310889019836,8,6,False,False,False
391,1.2,12.0,2.4,3.0,1.0,50261116,0.6641332116756938,True,True,0.0,16071,1,1,False,1,0,0,1.0,0.7262310889019836,0.7262310889019836,8,6,False,False,False
392,0.8,8.0,1.6,3.0,1.0,50261117,4.429736156344176,True,True,0.0,15918,4,4,False,4,1,38,0.9804794228142076,0.8720914293517676,0.854065509201663,8,8,True,True,True
392,0.9,9.0,1.8,3.0,1.0,50261117,4.429736156344176,True,True,0.0,15918,4,4,False,4,0,0,1.0,0.7507069613854767,0.7507069613854767,8,6,False,False,False
392,1.0,10.0,2.0,3.0,1.0,50261117,4.429736156344176,True,True,0.0,15918,4,4,False,4,0,0,1.0,0.7507069613854767,0.7507069613854767,8,6,False,False,False
392,1.1,11.0,2.2,3.0,1.0,50261117,4.429736156344176,True,True,0.0,15918,4,4,False,4,0,0,1.0,0.7507069613854767,0.7507069613854767,8,6,False,False,False
392,1.2,12.0,2.4,3.0,1.0,50261117,4.429736156344176,True,True,0.0,15918,4,4,False,4,0,0,1.0,0.7507069613854767,0.7507069613854767,8,6,False,False,False
393,0.8,8.0,1.6,3.0,1.0,50261118,1.1131844849179429,True,True,0.0,15743,22,22,False,22,1,29,0.983275700136612,0.8881304619490674,0.8721643352792539,8,8,True,True,True
393,0.9,9.0,1.8,3.0,1.0,50261118,1.1131844849179429,True,True,0.0,15743,22,22,False,22,1,29,0.983275700136612,0.8881304619490674,0.8721643352792539,8,8,True,True,True
393,1.0,10.0,2.0,3.0,1.0,50261118,1.1131844849179429,True,True,0.0,15743,22,22,False,22,1,29,0.983275700136612,0.8881304619490674,0.8721643352792539,8,8,True,True,True
393,1.1,11.0,2.2,3.0,1.0,50261118,1.1131844849179429,True,True,0.0,15743,22,22,False,22,0,0,1.0,0.7651332453644759,0.7651332453644759,8,6,False,False,False
393,1.2,12.0,2.4,3.0,1.0,50261118,1.1131844849179429,True,True,0.0,15743,22,22,False,22,0,0,1.0,0.7651332453644759,0.7651332453644759,8,6,False,False,False
394,0.8,8.0,1.6,3.0,1.0,50261119,5.968677140266609,True,True,0.0,15562,1,1,False,1,0,0,0.9966216216216216,0.7263918663318756,0.7237786259137571,8,6,False,False,False
394,0.9,9.0,1.8,3.0,1.0,50261119,5.968677140266609,True,True,0.0,15562,1,1,False,1,0,0,0.9966216216216216,0.7263918663318756,0.7237786259137571,8,6,False,False,False
394,1.0,10.0,2.0,3.0,1.0,50261119,5.968677140266609,True,True,0.0,15562,1,1,False,1,0,0,0.9966216216216216,0.7263918663318756,0.7237786259137571,8,6,False,False,False
394,1.1,11.0,2.2,3.0,1.0,50261119,5.968677140266609,True,True,0.0,15562,1,1,False,1,0,0,0.9966216216216216,0.7263918663318756,0.7237786259137571,8,6,False,False,False
394,1.2,12.0,2.4,3.0,1.0,50261119,5.968677140266609,True,True,0.0,15562,1,1,False,1,0,0,0.9966216216216216,0.7263918663318756,0.7237786259137571,8,6,False,False,False
395,0.8,8.0,1.6,3.0,1.0,50261120,0.7144466858092902,True,True,0.0,15817,5,5,False,5,0,0,1.0,0.7723702724512161,0.7723702724512161,8,6,False,False,False
395,0.9,9.0,1.8,3.0,1.0,50261120,0.7144466858092902,True,True,0.0,15817,5,5,False,5,0,0,1.0,0.7723702724512161,0.7723702724512161,8,6,False,False,False
395,1.0,10.0,2.0,3.0,1.0,50261120,0.7144466858092902,True,True,0.0,15817,5,5,False,5,0,0,1.0,0.7723702724512161,0.7723702724512161,8,6,False,False,False
395,1.1,11.0,2.2,3.0,1.0,50261120,0.7144466858092902,True,True,0.0,15817,5,5,False,5,0,0,1.0,0.7723702724512161,0.7723702724512161,8,6,False,False,False
395,1.2,12.0,2.4,3.0,1.0,50261120,0.7144466858092902,True,True,0.0,15817,5,5,False,5,0,0,1.0,0.7723702724512161,0.7723702724512161,8,6,False,False,False
396,0.8,8.0,1.6,3.0,1.0,50261121,4.351037837849174,True,True,0.0,15792,1,1,False,1,0,0,1.0,0.758353384784483,0.758353384784483,8,6,False,False,False
396,0.9,9.0,1.8,3.0,1.0,50261121,4.351037837849174,True,True,0.0,15792,1,1,False,1,0,0,1.0,0.758353384784483,0.758353384784483,8,6,False,False,False
396,1.0,10.0,2.0,3.0,1.0,50261121,4.351037837849174,True,True,0.0,15792,1,1,False,1,0,0,1.0,0.758353384784483,0.758353384784483,8,6,False,False,False
396,1.1,11.0,2.2,3.0,1.0,50261121,4.351037837849174,True,True,0.0,15792,1,1,False,1,0,0,1.0,0.758353384784483,0.758353384784483,8,6,False,False,False
396,1.2,12.0,2.4,3.0,1.0,50261121,4.351037837849174,True,True,0.0,15792,1,1,False,1,0,0,1.0,0.758353384784483,0.758353384784483,8,6,False,False,False
397,0.8,8.0,1.6,3.0,1.0,50261122,0.21539762906380713,True,True,0.0,15951,10,10,False,10,1,18,0.9826246584699454,0.8546726190083114,0.8381725914018479,8,8,True,True,True
397,0.9,9.0,1.8,3.0,1.0,50261122,0.21539762906380713,True,True,0.0,15951,10,10,False,10,1,18,0.9826246584699454,0.8546726190083114,0.8381725914018479,8,8,True,True,True
397,1.0,10.0,2.0,3.0,1.0,50261122,0.21539762906380713,True,True,0.0,15951,10,10,False,10,1,18,0.9826246584699454,0.8546726190083114,0.8381725914018479,8,8,True,True,True
397,1.1,11.0,2.2,3.0,1.0,50261122,0.21539762906380713,True,True,0.0,15951,10,10,False,10,1,18,0.9826246584699454,0.8546726190083114,0.8381725914018479,8,8,True,True,True
397,1.2,12.0,2.4,3.0,1.0,50261122,0.21539762906380713,True,True,0.0,15951,10,10,False,10,1,18,0.9826246584699454,0.8546726190083114,0.8381725914018479,8,8,True,True,True
398,0.8,8.0,1.6,3.0,1.0,50261123,3.139048247904003,True,True,0.0,16189,10,10,False,10,0,0,1.0,0.7664784982200163,0.7664784982200163,8,6,False,False,False
398,0.9,9.0,1.8,3.0,1.0,50261123,3.139048247904003,True,True,0.0,16189,10,10,False,10,0,0,1.0,0.7664784982200163,0.7664784982200163,8,6,False,False,False
398,1.0,10.0,2.0,3.0,1.0,50261123,3.139048247904003,True,True,0.0,16189,10,10,False,10,0,0,1.0,0.7664784982200163,0.7664784982200163,8,6,False,False,False
398,1.1,11.0,2.2,3.0,1.0,50261123,3.139048247904003,True,True,0.0,16189,10,10,False,10,0,0,1.0,0.7664784982200163,0.7664784982200163,8,6,False,False,False
398,1.2,12.0,2.4,3.0,1.0,50261123,3.139048247904003,True,True,0.0,16189,10,10,False,10,0,0,1.0,0.7664784982200163,0.7664784982200163,8,6,False,False,False
399,0.8,8.0,1.6,3.0,1.0,50261124,0.3103289243013648,True,True,0.0,15823,7,7,False,7,0,0,1.0,0.7717882574344219,0.7717882574344219,8,6,False,False,False
399,0.9,9.0,1.8,3.0,1.0,50261124,0.3103289243013648,True,True,0.0,15823,7,7,False,7,0,0,1.0,0.7717882574344219,0.7717882574344219,8,6,False,False,False
399,1.0,10.0,2.0,3.0,1.0,50261124,0.3103289243013648,True,True,0.0,15823,7,7,False,7,0,0,1.0,0.7717882574344219,0.7717882574344219,8,6,False,False,False
399,1.1,11.0,2.2,3.0,1.0,50261124,0.3103289243013648,True,True,0.0,15823,7,7,False,7,0,0,1.0,0.7717882574344219,0.7717882574344219,8,6,False,False,False
399,1.2,12.0,2.4,3.0,1.0,50261124,0.3103289243013648,True,True,0.0,15823,7,7,False,7,0,0,1.0,0.7717882574344219,0.7717882574344219,8,6,False,False,False
400,0.8,8.0,1.6,3.0,1.0,50261125,0.00509228642492988,True,True,0.0,15665,1,1,False,1,1,33,0.9767701871953921,0.8589155939362049,0.839085431713003,8,8,True,True,True
400,0.9,9.0,1.8,3.0,1.0,50261125,0.00509228642492988,True,True,0.0,15665,1,1,False,1,1,33,0.9767701871953921,0.8589155939362049,0.839085431713003,8,8,True,True,True
400,1.0,10.0,2.0,3.0,1.0,50261125,0.00509228642492988,True,True,0.0,15665,1,1,False,1,1,33,0.9767701871953921,0.8589155939362049,0.839085431713003,8,8,True,True,True
400,1.1,11.0,2.2,3.0,1.0,50261125,0.00509228642492988,True,True,0.0,15665,1,1,False,1,1,33,0.9767701871953921,0.8589155939362049,0.839085431713003,8,8,True,True,True
400,1.2,12.0,2.4,3.0,1.0,50261125,0.00509228642492988,True,True,0.0,15665,1,1,False,1,1,33,0.9767701871953921,0.8589155939362049,0.839085431713003,8,8,True,True,True
401,0.8,8.0,1.6,3.0,1.0,50261126,2.002384817785992,True,True,0.0,15756,6,6,False,6,0,0,1.0,0.7532605920360682,0.7532605920360682,8,7,False,False,False
401,0.9,9.0,1.8,3.0,1.0,50261126,2.002384817785992,True,True,0.0,15756,6,6,False,6,0,0,1.0,0.7532605920360682,0.7532605920360682,8,7,False,False,False
401,1.0,10.0,2.0,3.0,1.0,50261126,2.002384817785992,True,True,0.0,15756,6,6,False,6,0,0,1.0,0.7532605920360682,0.7532605920360682,8,7,False,False,False
401,1.1,11.0,2.2,3.0,1.0,50261126,2.002384817785992,True,True,0.0,15756,6,6,False,6,0,0,1.0,0.7532605920360682,0.7532605920360682,8,7,False,False,False
401,1.2,12.0,2.4,3.0,1.0,50261126,2.002384817785992,True,True,0.0,15756,6,6,False,6,0,0,1.0,0.7532605920360682,0.7532605920360682,8,7,False,False,False
402,0.8,8.0,1.6,3.0,1.0,50261127,3.8966117376172047,True,True,0.0,15907,2,2,False,2,1,45,0.9777151639344263,0.7848978654688211,0.7653224967793112,8,8,True,True,True
402,0.9,9.0,1.8,3.0,1.0,50261127,3.8966117376172047,True,True,0.0,15907,2,2,False,2,1,45,0.9777151639344263,0.7848978654688211,0.7653224967793112,8,8,True,True,True
402,1.0,10.0,2.0,3.0,1.0,50261127,3.8966117376172047,True,True,0.0,15907,2,2,False,2,1,45,0.9777151639344263,0.7848978654688211,0.7653224967793112,8,8,True,True,True
402,1.1,11.0,2.2,3.0,1.0,50261127,3.8966117376172047,True,True,0.0,15907,2,2,False,2,1,45,0.9777151639344263,0.7848978654688211,0.7653224967793112,8,8,True,True,True
402,1.2,12.0,2.4,3.0,1.0,50261127,3.8966117376172047,True,True,0.0,15907,2,2,False,2,1,45,0.9777151639344263,0.7848978654688211,0.7653224967793112,8,8,True,True,True
403,0.8,8.0,1.6,3.0,1.0,50261128,4.005292862094072,True,True,0.0,15965,12,12,False,12,0,0,1.0,0.7408678703721926,0.7408678703721926,8,6,False,False,False
403,0.9,9.0,1.8,3.0,1.0,50261128,4.005292862094072,True,True,0.0,15965,12,12,False,12,0,0,1.0,0.7408678703721926,0.7408678703721926,8,6,False,False,False
403,1.0,10.0,2.0,3.0,1.0,50261128,4.005292862094072,True,True,0.0,15965,12,12,False,12,0,0,1.0,0.7408678703721926,0.7408678703721926,8,6,False,False,False
403,1.1,11.0,2.2,3.0,1.0,50261128,4.005292862094072,True,True,0.0,15965,12,12,False,12,0,0,1.0,0.7408678703721926,0.7408678703721926,8,6,False,False,False
403,1.2,12.0,2.4,3.0,1.0,50261128,4.005292862094072,True,True,0.0,15965,12,12,False,12,0,0,1.0,0.7408678703721926,0.7408678703721926,8,6,False,False,False
404,0.8,8.0,1.6,3.0,1.0,50261129,4.6530117683201215,True,True,0.0,16122,11,11,False,11,0,0,1.0,0.6857744856464794,0.6857744856464794,8,6,False,False,False
404,0.9,9.0,1.8,3.0,1.0,50261129,4.6530117683201215,True,True,0.0,16122,11,11,False,11,0,0,1.0,0.6857744856464794,0.6857744856464794,8,6,False,False,False
404,1.0,10.0,2.0,3.0,1.0,50261129,4.6530117683201215,True,True,0.0,16122,11,11,False,11,0,0,1.0,0.6857744856464794,0.6857744856464794,8,6,False,False,False
404,1.1,11.0,2.2,3.0,1.0,50261129,4.6530117683201215,True,True,0.0,16122,11,11,False,11,0,0,1.0,0.6857744856464794,0.6857744856464794,8,6,False,False,False
404,1.2,12.0,2.4,3.0,1.0,50261129,4.6530117683201215,True,True,0.0,16122,11,11,False,11,0,0,1.0,0.6857744856464794,0.6857744856464794,8,6,False,False,False
405,0.8,8.0,1.6,3.0,1.0,50261130,0.5066130271842774,True,True,0.0,15966,10,10,False,10,0,0,1.0,0.7288315723800007,0.7288315723800007,8,6,False,False,False
405,0.9,9.0,1.8,3.0,1.0,50261130,0.5066130271842774,True,True,0.0,15966,10,10,False,10,0,0,1.0,0.7288315723800007,0.7288315723800007,8,6,False,False,False
405,1.0,10.0,2.0,3.0,1.0,50261130,0.5066130271842774,True,True,0.0,15966,10,10,False,10,0,0,1.0,0.7288315723800007,0.7288315723800007,8,6,False,False,False
405,1.1,11.0,2.2,3.0,1.0,50261130,0.5066130271842774,True,True,0.0,15966,10,10,False,10,0,0,1.0,0.7288315723800007,0.7288315723800007,8,6,False,False,False
405,1.2,12.0,2.4,3.0,1.0,50261130,0.5066130271842774,True,True,0.0,15966,10,10,False,10,0,0,1.0,0.7288315723800007,0.7288315723800007,8,6,False,False,False
406,0.8,8.0,1.6,3.0,1.0,50261131,5.33503159141568,True,True,0.0,15839,2,2,False,2,1,34,0.9818455430327868,0.9022261003226584,0.8867485647133153,8,8,True,True,True
406,0.9,9.0,1.8,3.0,1.0,50261131,5.33503159141568,True,True,0.0,15839,2,2,False,2,0,0,1.0,0.7843088715102495,0.7843088715102495,8,6,False,False,False
406,1.0,10.0,2.0,3.0,1.0,50261131,5.33503159141568,True,True,0.0,15839,2,2,False,2,0,0,1.0,0.7843088715102495,0.7843088715102495,8,6,False,False,False
406,1.1,11.0,2.2,3.0,1.0,50261131,5.33503159141568,True,True,0.0,15839,2,2,False,2,0,0,1.0,0.7843088715102495,0.7843088715102495,8,6,False,False,False
406,1.2,12.0,2.4,3.0,1.0,50261131,5.33503159141568,True,True,0.0,15839,2,2,False,2,0,0,1.0,0.7843088715102495,0.7843088715102495,8,6,False,False,False
407,0.8,8.0,1.6,3.0,1.0,50261132,5.37043869732061,True,True,0.0,16164,8,8,False,8,1,54,0.9762423155737705,0.8317479286506473,0.8109833912915944,8,8,True,True,True
407,0.9,9.0,1.8,3.0,1.0,50261132,5.37043869732061,True,True,0.0,16164,8,8,False,8,1,54,0.9762423155737705,0.8317479286506473,0.8109833912915944,8,8,True,True,True
407,1.0,10.0,2.0,3.0,1.0,50261132,5.37043869732061,True,True,0.0,16164,8,8,False,8,1,54,0.9762423155737705,0.8317479286506473,0.8109833912915944,8,8,True,True,True
407,1.1,11.0,2.2,3.0,1.0,50261132,5.37043869732061,True,True,0.0,16164,8,8,False,8,1,54,0.9762423155737705,0.8317479286506473,0.8109833912915944,8,8,True,True,True
407,1.2,12.0,2.4,3.0,1.0,50261132,5.37043869732061,True,True,0.0,16164,8,8,False,8,1,54,0.9762423155737705,0.8317479286506473,0.8109833912915944,8,8,True,True,True
408,0.8,8.0,1.6,3.0,1.0,50261133,4.278668933475469,True,True,0.0,15751,11,11,False,11,1,38,0.9807355703551912,0.846490081311916,0.8277042331879279,8,8,True,True,True
408,0.9,9.0,1.8,3.0,1.0,50261133,4.278668933475469,True,True,0.0,15751,11,11,False,11,1,38,0.9807355703551912,0.846490081311916,0.8277042331879279,8,8,True,True,True
408,1.0,10.0,2.0,3.0,1.0,50261133,4.278668933475469,True,True,0.0,15751,11,11,False,11,1,38,0.9807355703551912,0.846490081311916,0.8277042331879279,8,8,True,True,True
408,1.1,11.0,2.2,3.0,1.0,50261133,4.278668933475469,True,True,0.0,15751,11,11,False,11,1,38,0.9807355703551912,0.846490081311916,0.8277042331879279,8,8,True,True,True
408,1.2,12.0,2.4,3.0,1.0,50261133,4.278668933475469,True,True,0.0,15751,11,11,False,11,1,38,0.9807355703551912,0.846490081311916,0.8277042331879279,8,8,True,True,True
409,0.8,8.0,1.6,3.0,1.0,50261134,5.334024191254273,True,True,0.0,15834,10,10,False,10,0,0,1.0,0.7250659065545337,0.7250659065545337,8,6,False,False,False
409,0.9,9.0,1.8,3.0,1.0,50261134,5.334024191254273,True,True,0.0,15834,10,10,False,10,0,0,1.0,0.7250659065545337,0.7250659065545337,8,6,False,False,False
409,1.0,10.0,2.0,3.0,1.0,50261134,5.334024191254273,True,True,0.0,15834,10,10,False,10,0,0,1.0,0.7250659065545337,0.7250659065545337,8,6,False,False,False
409,1.1,11.0,2.2,3.0,1.0,50261134,5.334024191254273,True,True,0.0,15834,10,10,False,10,0,0,1.0,0.7250659065545337,0.7250659065545337,8,6,False,False,False
409,1.2,12.0,2.4,3.0,1.0,50261134,5.334024191254273,True,True,0.0,15834,10,10,False,10,0,0,1.0,0.7250659065545337,0.7250659065545337,8,6,False,False,False
410,0.8,8.0,1.6,3.0,1.0,50261135,1.4138522135538802,True,True,0.0,15646,2,2,False,2,0,0,0.9953195382882882,0.7109542170911234,0.7084209703150833,8,6,False,False,False
410,0.9,9.0,1.8,3.0,1.0,50261135,1.4138522135538802,True,True,0.0,15646,2,2,False,2,0,0,0.9953195382882882,0.7109542170911234,0.7084209703150833,8,6,False,False,False
410,1.0,10.0,2.0,3.0,1.0,50261135,1.4138522135538802,True,True,0.0,15646,2,2,False,2,0,0,0.9953195382882882,0.7109542170911234,0.7084209703150833,8,6,False,False,False
410,1.1,11.0,2.2,3.0,1.0,50261135,1.4138522135538802,True,True,0.0,15646,2,2,False,2,0,0,0.9953195382882882,0.7109542170911234,0.7084209703150833,8,6,False,False,False
410,1.2,12.0,2.4,3.0,1.0,50261135,1.4138522135538802,True,True,0.0,15646,2,2,False,2,0,0,0.9953195382882882,0.7109542170911234,0.7084209703150833,8,6,False,False,False
411,0.8,8.0,1.6,3.0,1.0,50261136,1.5676675816345107,True,True,0.0,16016,3,3,False,3,0,0,1.0,0.7393418393513131,0.7393418393513131,8,6,False,False,False
411,0.9,9.0,1.8,3.0,1.0,50261136,1.5676675816345107,True,True,0.0,16016,3,3,False,3,0,0,1.0,0.7393418393513131,0.7393418393513131,8,6,False,False,False
411,1.0,10.0,2.0,3.0,1.0,50261136,1.5676675816345107,True,True,0.0,16016,3,3,False,3,0,0,1.0,0.7393418393513131,0.7393418393513131,8,6,False,False,False
411,1.1,11.0,2.2,3.0,1.0,50261136,1.5676675816345107,True,True,0.0,16016,3,3,False,3,0,0,1.0,0.7393418393513131,0.7393418393513131,8,6,False,False,False
411,1.2,12.0,2.4,3.0,1.0,50261136,1.5676675816345107,True,True,0.0,16016,3,3,False,3,0,0,1.0,0.7393418393513131,0.7393418393513131,8,6,False,False,False
412,0.8,8.0,1.6,3.0,1.0,50261137,4.4231950083945355,True,True,0.0,15877,1,1,False,1,1,54,0.9765091359289617,0.8359351912225063,0.8146644265612814,8,8,True,True,True
412,0.9,9.0,1.8,3.0,1.0,50261137,4.4231950083945355,True,True,0.0,15877,1,1,False,1,1,54,0.9765091359289617,0.8359351912225063,0.8146644265612814,8,8,True,True,True
412,1.0,10.0,2.0,3.0,1.0,50261137,4.4231950083945355,True,True,0.0,15877,1,1,False,1,1,54,0.9765091359289617,0.8359351912225063,0.8146644265612814,8,8,True,True,True
412,1.1,11.0,2.2,3.0,1.0,50261137,4.4231950083945355,True,True,0.0,15877,1,1,False,1,1,54,0.9765091359289617,0.8359351912225063,0.8146644265612814,8,8,True,True,True
412,1.2,12.0,2.4,3.0,1.0,50261137,4.4231950083945355,True,True,0.0,15877,1,1,False,1,1,54,0.9765091359289617,0.8359351912225063,0.8146644265612814,8,8,True,True,True
413,0.8,8.0,1.6,3.0,1.0,50261138,0.7625385143786058,True,True,0.0,15784,3,3,False,3,1,41,0.9822938012295082,0.8811651884973276,0.864511145944912,8,8,True,True,True
413,0.9,9.0,1.8,3.0,1.0,50261138,0.7625385143786058,True,True,0.0,15784,3,3,False,3,1,41,0.9822938012295082,0.8811651884973276,0.864511145944912,8,8,True,True,True
413,1.0,10.0,2.0,3.0,1.0,50261138,0.7625385143786058,True,True,0.0,15784,3,3,False,3,0,0,1.0,0.7526146934267296,0.7526146934267296,8,6,False,False,False
413,1.1,11.0,2.2,3.0,1.0,50261138,0.7625385143786058,True,True,0.0,15784,3,3,False,3,0,0,1.0,0.7526146934267296,0.7526146934267296,8,6,False,False,False
413,1.2,12.0,2.4,3.0,1.0,50261138,0.7625385143786058,True,True,0.0,15784,3,3,False,3,0,0,1.0,0.7526146934267296,0.7526146934267296,8,6,False,False,False
414,0.8,8.0,1.6,3.0,1.0,50261139,0.05778054139208707,True,True,0.0,16148,5,5,False,5,1,36,0.9913123292349727,0.9189708429392088,0.9119205024778211,8,8,True,True,True
414,0.9,9.0,1.8,3.0,1.0,50261139,0.05778054139208707,True,True,0.0,16148,5,5,False,5,1,36,0.9913123292349727,0.9189708429392088,0.9119205024778211,8,8,True,True,True
414,1.0,10.0,2.0,3.0,1.0,50261139,0.05778054139208707,True,True,0.0,16148,5,5,False,5,1,36,0.9913123292349727,0.9189708429392088,0.9119205024778211,8,8,True,True,True
414,1.1,11.0,2.2,3.0,1.0,50261139,0.05778054139208707,True,True,0.0,16148,5,5,False,5,0,0,1.0,0.8009096915380092,0.8009096915380092,8,6,False,False,False
414,1.2,12.0,2.4,3.0,1.0,50261139,0.05778054139208707,True,True,0.0,16148,5,5,False,5,0,0,1.0,0.8009096915380092,0.8009096915380092,8,6,False,False,False
415,0.8,8.0,1.6,3.0,1.0,50261140,0.6260453939039032,True,True,0.0,16377,1,1,False,1,0,0,1.0,0.5871632583331614,0.5871632583331614,8,5,False,False,False
415,0.9,9.0,1.8,3.0,1.0,50261140,0.6260453939039032,True,True,0.0,16377,1,1,False,1,0,0,1.0,0.5871632583331614,0.5871632583331614,8,5,False,False,False
415,1.0,10.0,2.0,3.0,1.0,50261140,0.6260453939039032,True,True,0.0,16377,1,1,False,1,0,0,1.0,0.5871632583331614,0.5871632583331614,8,5,False,False,False
415,1.1,11.0,2.2,3.0,1.0,50261140,0.6260453939039032,True,True,0.0,16377,1,1,False,1,0,0,1.0,0.5871632583331614,0.5871632583331614,8,5,False,False,False
415,1.2,12.0,2.4,3.0,1.0,50261140,0.6260453939039032,True,True,0.0,16377,1,1,False,1,0,0,1.0,0.5871632583331614,0.5871632583331614,8,5,False,False,False
416,0.8,8.0,1.6,3.0,1.0,50261141,4.03992812141302,True,True,0.0,16344,2,2,False,2,0,0,1.0,0.6913538056409723,0.6913538056409723,8,6,False,False,False
416,0.9,9.0,1.8,3.0,1.0,50261141,4.03992812141302,True,True,0.0,16344,2,2,False,2,0,0,1.0,0.6913538056409723,0.6913538056409723,8,6,False,False,False
416,1.0,10.0,2.0,3.0,1.0,50261141,4.03992812141302,True,True,0.0,16344,2,2,False,2,0,0,1.0,0.6913538056409723,0.6913538056409723,8,6,False,False,False
416,1.1,11.0,2.2,3.0,1.0,50261141,4.03992812141302,True,True,0.0,16344,2,2,False,2,0,0,1.0,0.6913538056409723,0.6913538056409723,8,6,False,False,False
416,1.2,12.0,2.4,3.0,1.0,50261141,4.03992812141302,True,True,0.0,16344,2,2,False,2,0,0,1.0,0.6913538056409723,0.6913538056409723,8,6,False,False,False
417,0.8,8.0,1.6,3.0,1.0,50261142,0.8433281831317998,True,True,0.0,15780,14,14,False,14,0,0,1.0,0.781506548109492,0.781506548109492,8,6,False,False,False
417,0.9,9.0,1.8,3.0,1.0,50261142,0.8433281831317998,True,True,0.0,15780,14,14,False,14,0,0,1.0,0.781506548109492,0.781506548109492,8,6,False,False,False
417,1.0,10.0,2.0,3.0,1.0,50261142,0.8433281831317998,True,True,0.0,15780,14,14,False,14,0,0,1.0,0.781506548109492,0.781506548109492,8,6,False,False,False
417,1.1,11.0,2.2,3.0,1.0,50261142,0.8433281831317998,True,True,0.0,15780,14,14,False,14,0,0,1.0,0.781506548109492,0.781506548109492,8,6,False,False,False
417,1.2,12.0,2.4,3.0,1.0,50261142,0.8433281831317998,True,True,0.0,15780,14,14,False,14,0,0,1.0,0.781506548109492,0.781506548109492,8,6,False,False,False
418,0.8,8.0,1.6,3.0,1.0,50261143,1.0833967034778957,True,True,0.0,16421,10,10,False,10,0,0,1.0,0.696237039646858,0.696237039646858,8,5,False,False,False
418,0.9,9.0,1.8,3.0,1.0,50261143,1.0833967034778957,True,True,0.0,16421,10,10,False,10,0,0,1.0,0.696237039646858,0.696237039646858,8,5,False,False,False
418,1.0,10.0,2.0,3.0,1.0,50261143,1.0833967034778957,True,True,0.0,16421,10,10,False,10,0,0,1.0,0.696237039646858,0.696237039646858,8,5,False,False,False
418,1.1,11.0,2.2,3.0,1.0,50261143,1.0833967034778957,True,True,0.0,16421,10,10,False,10,0,0,1.0,0.696237039646858,0.696237039646858,8,5,False,False,False
418,1.2,12.0,2.4,3.0,1.0,50261143,1.0833967034778957,True,True,0.0,16421,10,10,False,10,0,0,1.0,0.696237039646858,0.696237039646858,8,5,False,False,False
419,0.8,8.0,1.6,3.0,1.0,50261144,0.8604069910505566,True,True,0.0,16032,7,7,False,7,0,0,1.0,0.6532068956622954,0.6532068956622954,8,5,False,False,False
419,0.9,9.0,1.8,3.0,1.0,50261144,0.8604069910505566,True,True,0.0,16032,7,7,False,7,0,0,1.0,0.6532068956622954,0.6532068956622954,8,5,False,False,False
419,1.0,10.0,2.0,3.0,1.0,50261144,0.8604069910505566,True,True,0.0,16032,7,7,False,7,0,0,1.0,0.6532068956622954,0.6532068956622954,8,5,False,False,False
419,1.1,11.0,2.2,3.0,1.0,50261144,0.8604069910505566,True,True,0.0,16032,7,7,False,7,0,0,1.0,0.6532068956622954,0.6532068956622954,8,5,False,False,False
419,1.2,12.0,2.4,3.0,1.0,50261144,0.8604069910505566,True,True,0.0,16032,7,7,False,7,0,0,1.0,0.6532068956622954,0.6532068956622954,8,5,False,False,False
420,0.8,8.0,1.6,3.0,1.0,50261145,3.2810291872609123,True,True,0.0,15801,8,8,False,8,1,26,0.9818775614754098,0.8978203781416534,0.8801002208805395,8,8,True,True,True
420,0.9,9.0,1.8,3.0,1.0,50261145,3.2810291872609123,True,True,0.0,15801,8,8,False,8,1,26,0.9818775614754098,0.8978203781416534,0.8801002208805395,8,8,True,True,True
420,1.0,10.0,2.0,3.0,1.0,50261145,3.2810291872609123,True,True,0.0,15801,8,8,False,8,1,26,0.9818775614754098,0.8978203781416534,0.8801002208805395,8,8,True,True,True
420,1.1,11.0,2.2,3.0,1.0,50261145,3.2810291872609123,True,True,0.0,15801,8,8,False,8,1,26,0.9818775614754098,0.8978203781416534,0.8801002208805395,8,8,True,True,True
420,1.2,12.0,2.4,3.0,1.0,50261145,3.2810291872609123,True,True,0.0,15801,8,8,False,8,1,26,0.9818775614754098,0.8978203781416534,0.8801002208805395,8,8,True,True,True
421,0.8,8.0,1.6,3.0,1.0,50261146,4.174940916540319,True,True,0.0,16188,1,1,False,1,0,0,1.0,0.7423684314608445,0.7423684314608445,8,6,False,False,False
421,0.9,9.0,1.8,3.0,1.0,50261146,4.174940916540319,True,True,0.0,16188,1,1,False,1,0,0,1.0,0.7423684314608445,0.7423684314608445,8,6,False,False,False
421,1.0,10.0,2.0,3.0,1.0,50261146,4.174940916540319,True,True,0.0,16188,1,1,False,1,0,0,1.0,0.7423684314608445,0.7423684314608445,8,6,False,False,False
